Daily,Weekly,Monthly,Annual
-0.000458768,0.013100375,0.036257068,-0.132205426
0,0.016948594,0.032171633,-0.156658506
0.005491376,0.019539415,0.031504892,-0.138970699
0.004666789,0.016632165,0.02534633,-0.128248331
0.003400978,0.014878543,0.022679764,-0.125163143
0.003389451,0.007554013,0.025365906,-0.132174233
0.002590821,0.009653235,0.020982913,-0.141523023
0.002584126,0.012632218,0.017618654,-0.152202603
0.002913167,0.010381295,0.019226019,-0.158592757
-0.003923552,0.007801221,0.022020254,-0.158355075
0.005488672,0.008722936,0.025724891,-0.133419077
0.005569804,0.007789068,0.020126744,-0.133659066
0.000333204,-0.001778964,0.012913374,-0.128939798
0.000333093,-0.000333204,0.014661565,-0.117338937
-0.003001837,0.006307773,0.017606089,-0.118796538
0.004554804,0.006879743,0.02191597,-0.120807871
-0.003998228,-0.002219264,0.017143277,-0.132297079
0.001778964,0.001112223,0.022883287,-0.145268954
0.006974069,-0.001333926,0.021539294,-0.144092568
-0.002429866,-0.006307773,0.011189235,-0.154536855
-0.004544203,0.002209213,0.01938406,-0.149663729
-0.000666741,0.005759874,0.027284879,-0.142041811
-0.000667186,0.005653177,0.024703457,-0.154132153
0.002000223,0.010511853,0.027645464,-0.16389395
0.00608712,0.014219033,0.023587293,-0.162623417
-0.000993542,0.007912999,0.018367194,-0.190631394
-0.000773438,0.008797066,0.020984377,-0.186971183
0.004191491,0.007926938,0.020783947,-0.19167209
0.005707402,0.005816841,0.015075662,-0.204469254
-0.000218914,0.003387056,0.006110221,-0.221721776
-0.000109475,0.004914015,0.005240759,-0.203496554
-0.001643566,0.004805601,0.008394707,-0.198301415
0.002081394,0.008190948,0.014803797,-0.168620474
0.003277617,0.006544526,0.013586427,-0.172650807
0.001308045,-0.000109081,0.007930945,-0.179707176
-0.000217889,0.004347833,0.008676844,-0.169721533
0.001741781,0.007922338,0.004782618,-0.154005415
0.000434972,0.002932394,0.003257686,-0.163786543
-0.00337599,0.004772243,-0.003703305,-0.166915724
0.005764959,0.006090285,0.001199237,-0.15905341
0.003356616,0.001192347,-0.00282394,-0.161881134
-0.003248162,-0.000540628,-0.005202136,-0.159135519
0.002274821,0.001733666,-0.004456287,-0.14730578
-0.002057948,-0.002057948,-0.008802969,-0.141445896
0.000867021,-0.003258039,-0.007946485,-0.139263314
0.001623641,-0.005213436,-0.011987938,-0.140628963
-0.000973868,-0.003792604,-0.012953972,-0.134675398
-0.001516793,0.001946788,-0.019458419,-0.132835676
-0.003258039,0.004327606,-0.009149394,-0.135283209
-0.001088376,0.00520778,-0.007095712,-0.128926698
0.003044473,0.0083501,-0.002944547,-0.128828788
0.004765524,0.001193512,-0.003371217,-0.123853972
0.000864024,-0.003355163,-0.007809997,-0.122372156
-0.002377865,-0.010745206,-0.008129685,-0.122625791
0.002053944,-0.006840789,-0.004229253,-0.127228543
-0.004112115,-0.007152951,-0.005197067,-0.125357546
0.000216849,-0.002062416,-0.001519262,-0.112955734
-0.006526018,-0.004781578,-0.006416902,-0.120116632
0.001526551,-0.000327422,0.004029409,-0.120213967
0.001741781,-0.003055437,0.005541384,-0.136243407
0.00097842,-0.00797165,0.002715474,-0.143243087
-0.002502313,-0.008292464,-0.005557083,-0.137466415
-0.002071862,-0.013268466,-0.00294551,-0.127016712
-0.001201464,-0.002404373,0.002180788,-0.126677953
-0.003174432,-0.002407267,0.008163311,-0.129076071
0.000657606,0.003829955,0.013287061,-0.125528667
-0.007478315,0.005790151,0.009921041,-0.130796012
0.008792232,0.01359521,0.018266846,-0.122693516
-0.001204358,0.005347315,0.015849225,-0.13011392
0.00306279,0.008074239,0.019312741,-0.121459813
0.002617803,0.00609758,0.017109242,-0.113695725
0.000326744,0.003045467,0.016529302,-0.11228348
0.000544336,-0.001962067,0.017059364,-0.111513933
0.001522567,0.001413889,0.014157042,-0.10164277
0.00108613,0.002929849,0.014457043,-0.106423652
-0.000434311,0.00075959,0.014869361,-0.10859825
-0.00468079,-0.006100237,0.018187211,-0.120338426
0.003920293,-0.001310187,0.024785752,-0.11639284
0.003038526,-0.002176043,0.018094193,-0.124120322
-0.001084128,-0.00043351,0.011527195,-0.130980588
-0.007294137,0.002599936,0.013788864,-0.124722122
0.00010926,0.00718566,0.02364738,-0.113625932
0.003054437,0.007943891,0.025030976,-0.116431933
0.004781059,0.011264064,0.020376965,-0.125272069
0.001949318,0.008742163,0.015275684,-0.134879572
-0.002708414,0.007652136,0.009475682,-0.139810629
0.000867491,0.012398412,0.00756515,-0.137600037
0.00637461,0.012387728,-0.001084481,-0.137845289
0.002259159,0.003655132,-0.003452372,-0.142107178
0.000859291,0.003218542,-0.004415494,-0.131415184
0.002037862,0.003857699,0.001287554,-0.125191774
0.000856806,0.004703376,0.002781941,-0.119592773
-0.002357986,0.00576432,0.001497647,-0.120449579
0.001822568,0.00535104,0.009292457,-0.110153134
0.001498448,0,0.005021646,-0.106718192
0.002883539,-0.000320907,0.003310024,-0.100854935
0.00191775,-0.000640068,-0.001280547,-0.106344493
-0.002771266,-0.001064963,-0.008336944,-0.097291919
-0.003528472,0.000106729,-0.005673015,-0.08808901
0.001177541,0.003314979,-0.007526108,-0.084210908
0.002564378,-0.001713246,-0.011405331,-0.082479611
0.001492856,-0.00889657,-0.019830373,-0.081332979
-0.001599574,-0.018171566,-0.025577394,-0.081437749
-0.000320222,-0.012565273,-0.030448205,-0.087496602
-0.003850684,-0.010949014,-0.027381181,-0.087642417
-0.004618946,-0.000535992,-0.022653112,-0.07972125
-0.00778214,0.007615203,-0.030832223,-0.069315921
0.004006719,0.014969856,-0.033205853,-0.062110915
0.001296036,0.01639996,-0.033629543,-0.068198078
0.006562339,0.012655682,-0.037499583,-0.066029108
0.003532249,0.005880169,-0.057600035,-0.065353779
-0.000427487,0.000640889,-0.05954336,-0.070948593
0.005436824,-0.004070271,-0.050309222,-0.073162812
-0.002448242,-0.009614432,-0.055746046,-0.069782953
-0.000213174,-0.012547754,-0.05453508,-0.071447122
-0.001707031,-0.015036262,-0.065640646,-0.069746959
-0.005138647,-0.019189895,-0.069641392,-0.067011768
-0.000107336,-0.018305412,-0.058681143,-0.055159012
-0.005381565,-0.024668461,-0.055051676,-0.053918146
-0.002701682,-0.016540094,-0.045595402,-0.053192241
-0.005860664,-0.012961027,-0.035354158,-0.050149165
-0.004254165,-0.019898419,-0.026582936,-0.049879252
-0.006470385,-0.025800025,-0.026024391,-0.046311821
0.002746802,-0.015746611,-0.017760485,-0.038582783
0.000877385,-0.021067416,-0.017711333,-0.041787093
-0.012798056,-0.035482915,-0.017695662,-0.053592292
-0.010155771,-0.021095935,-0.00881063,-0.037099935
0.003583029,-0.002133514,-0.004158945,-0.016626521
-0.002574004,-0.005716543,-0.002686068,-0.014750028
-0.013538113,-0.004379815,0.007813412,-0.010702519
0.001588923,-0.002160442,0.030427403,0.000681276
0.008806651,-0.009457143,0.034880131,-0.000226835
0,-0.012442192,0.028807665,-0.007786531
-0.001237276,-0.008920061,0.030989642,-0.004845353
-0.01131874,-0.003608077,0.032553805,0.000450096
-0.005707778,0.015250225,0.04016156,0.006580464
0.005821602,0.023868561,0.046852999,0.011383162
0.003522131,0.01435134,0.044629896,0.015024287
0.004074709,0.01262273,0.042413106,0.021542402
0.007539562,0.011343975,0.03387143,0.01924212
0.002910558,0.00469747,0.026222668,0.011148387
-0.00369562,-0.002126113,0.028866166,0.006018072
0.001793521,-0.003934579,0.036247427,0.012487619
0.002795953,-0.000672194,0.032829562,0.018310449
0.000893057,0.004457329,0.027972312,0.014744461
-0.003913024,0.012640151,0.026101366,0.014291497
-0.005504086,0.022594825,0.027510988,0.016222578
0.005055907,0.030833096,0.026125659,0.021395958
0.007925475,0.027959167,0.020301324,0.010812121
0.009075879,0.020360578,0.01061722,-0.007813412
0.006041651,0.007573715,-0.010077047,-0.01711343
0.002734184,0.002515725,-0.021251492,-0.0167867
0.002181978,0.003380039,-0.040453452,-0.017851714
0.000326886,0.002503403,-0.043659495,-0.026503318
-0.003710984,-0.002290452,-0.061442038,-0.039442984
0.00098366,0.001311332,-0.048965138,-0.02850523
0.003598499,0.005881729,-0.048227727,-0.030614636
0.001305341,0.005968871,-0.063356389,-0.026582936
-0.004466968,0.003039186,-0.073514438,-0.017103805
-0.0001092,0.005444857,-0.081527029,-0.005584466
0.005554057,0.004576168,-0.0907014,0.003161972
0.003685641,-0.003481292,-0.078595739,-0.001521574
-0.001624344,-0.014056347,-0.083456883,-0.00335989
-0.002061297,-0.013200432,-0.077021734,0.00032508
-0.000977889,-0.012897763,-0.065987587,0.005847337
-0.002503403,-0.023538262,-0.058418936,0.012101714
-0.006889414,-0.026167654,-0.05246408,0.013638051
-0.000768429,-0.035746015,-0.045574666,0.028984402
-0.001758629,-0.036001652,-0.041824583,0.03188253
-0.011618388,-0.05169868,-0.053902218,0.032150845
-0.005132794,-0.031314377,-0.042632202,0.041636354
-0.016467776,-0.024460511,-0.039126747,0.049328058
-0.001024066,-0.019522898,-0.021496316,0.070152213
-0.017455657,-0.027351541,-0.027936712,0.072447734
0.008765915,-0.022375443,-0.017412067,0.091384716
0.001721072,-0.040424929,-0.024999849,0.072203147
-0.011530163,-0.024486283,-0.020031933,0.067807562
-0.008852708,-0.014131622,0.002432387,0.08361352
-0.012479559,-0.00046811,0.015786747,0.089582072
-0.009283571,0.0209843,0.031026515,0.093790464
0.017659718,0.036858632,0.036397537,0.10770143
-0.001175503,0.022650367,0.015735507,0.086169074
0.004810804,0.02382587,0.017373491,0.084646393
0.008972851,0.021996719,0.012215846,0.07485183
0.006590762,-0.000812395,0.00589904,0.061524994
0.003451453,-0.007751528,0.000921553,0.050122851
0,-0.012830321,-0.006567979,0.03509528
0.002981654,-0.011667665,-0.005643551,0.046232849
-0.013836264,-0.022113781,-0.01441695,0.040945656
-0.000348371,-0.015208529,-0.005355077,0.049381565
-0.00162734,-0.013682024,-0.014506572,0.034025431
0.001162656,-0.005365696,-0.014294327,0.048479894
-0.007464462,0.004405804,-0.005242629,0.042428883
-0.006931012,0.016371919,0.004671814,0.034631013
0.001178134,0.026063139,0.025948282,0.061712712
0.006688988,0.020972457,0.028439036,0.068042618
0.010934156,0.011281157,0.024378771,0.066729103
0.004501652,0.000809483,0.01161667,0.057543963
0.002760209,-0.004039011,0.000575672,0.058271081
-0.003912548,-0.004143175,-0.008882795,0.061792708
-0.003002312,0.001382648,0.001037165,0.063327134
0.000462481,0.000346881,0.007029703,0.067302998
-0.000346841,0.000808828,0.005533155,0.067380969
0.002656044,-0.004636077,-0.001736011,0.067403573
0.001613275,-0.012066511,-0.013935889,0.064423188
-0.004038079,-0.023179653,-0.015432226,0.059777638
0.000924428,-0.020556669,-0.012681224,0.061318023
-0.005791746,-0.011266743,-0.032277903,0.060719735
-0.00477439,-0.003025017,-0.028038119,0.062590761
-0.009499866,0.01609483,-0.018496139,0.063648082
-0.001415095,0.029263584,-0.012927892,0.073257471
0.010214354,0.033307401,-0.013544225,0.06962205
0.002449981,0.021265103,-0.039309492,0.057093518
0.014345457,0.012275777,-0.041516518,0.057617927
0.003668887,-0.008767938,-0.04595133,0.04821021
0.002628723,-0.006429414,-0.040283305,0.044103398
-0.001827945,-0.00606791,-0.042078348,0.045518175
-0.006539345,-0.005274032,-0.043231031,0.051264706
-0.006698258,-0.006350694,-0.039800992,0.062464549
0.006007412,-0.00919627,-0.037664567,0.068297381
0.002990226,-0.015086743,-0.044755467,0.062506396
-0.001034067,-0.019364046,-0.04594053,0.062972643
-0.007616007,-0.037002231,-0.050090008,0.064114532
-0.009543834,-0.030938185,-0.055980321,0.079784274
0.000116939,-0.016626761,-0.051964417,0.090931101
-0.001287077,-0.020675319,-0.064725629,0.092947496
-0.018672251,-0.02141967,-0.070197872,0.096257034
-0.001551961,-0.018298332,-0.069009913,0.11162737
0.004767589,-0.016503416,-0.069120888,0.113286015
-0.003931619,-0.011360361,-0.061673031,0.11192631
-0.002031428,0.00190817,-0.070597186,0.118936324
-0.015550913,0.004773279,-0.089929942,0.122450489
0.000242954,0.017343564,-0.099290878,0.140749237
0.009910644,0.013991303,-0.081846025,0.147028502
0.009336912,-0.000481174,-0.075542925,0.141407689
0.000833681,-0.010901575,-0.077127861,0.13081712
-0.002980628,-0.009930093,-0.081571654,0.13175899
-0.003109306,-0.01213301,-0.084550364,0.132127422
-0.004561833,-0.022530023,-0.089529817,0.136386936
-0.001083489,-0.02349612,-0.088774013,0.141888863
0.001805163,-0.035056905,-0.084539675,0.140358792
-0.005183545,-0.043621388,-0.065332392,0.134567888
-0.01350632,-0.055922135,-0.054900163,0.134377059
-0.00552793,-0.044078752,-0.031104772,0.149256062
-0.012644274,-0.026335375,-0.013642776,0.152459884
-0.00675932,-0.026546876,-0.00212301,0.165949913
-0.017484292,-0.04115174,-0.000376861,0.174293099
-0.001662936,-0.048579297,0.010173028,0.186169801
0.012215446,-0.029228553,-0.00513414,0.182406903
-0.012855774,-0.025230256,-0.014394236,0.168803679
-0.021364184,-0.004622504,-0.005008679,0.176089005
-0.024911849,0.013131567,0.018798765,0.193254895
0.017687807,0.032084077,0.046788328,0.217519285
0.016213744,0.006307511,0.016343438,0.202418801
0.007751977,-0.013712262,-0.010299289,0.188248618
-0.003610112,-0.018313389,-0.01478051,0.186602385
-0.005959339,0.006309169,-0.033091255,0.190639574
-0.008088759,0.017517192,-0.024465248,0.202240527
-0.003806029,0.035895022,-0.021850833,0.212238088
0.003150849,0.051635116,-0.026650478,0.215408254
0.021012446,0.047359759,-0.041346447,0.212575386
0.005248684,0.021334142,-0.044352585,0.193468711
0.010289071,0.009151055,-0.044515605,0.192968625
0.011934065,-0.01810812,-0.026767302,0.19315195
-0.001124508,-0.027086835,-0.040650306,0.183403223
-0.00501317,-0.029432544,-0.04330455,0.185255117
-0.006934403,-0.021976115,-0.026997692,0.192965384
-0.016970104,-0.011963997,-0.00456506,0.196163405
0.002955351,-0.007750975,0.004365698,0.212717493
-0.003470217,-0.021135309,-0.001283862,0.216191032
0.00244326,-0.014394335,0.00667268,0.222241896
0.003077715,-0.038758452,0.007166655,0.225862687
-0.012757083,-0.039169498,0.010191171,0.214243629
-0.010428983,-0.031886759,0.031529831,0.227310709
0.003270756,-0.030063451,0.050093518,0.237739692
-0.021920857,-0.044879326,0.046947397,0.233642063
0.002666668,-0.004952162,0.068369624,0.251522091
-0.005474344,-0.002533166,0.073280161,0.252275647
-0.008605674,0.030978553,0.07962036,0.255471142
-0.01154512,0.037635288,0.084261708,0.266562576
0.018006308,0.045401656,0.098905299,0.284192384
0.005085664,0.038689036,0.079908525,0.268753208
0.028037375,0.049101601,0.08284215,0.256772739
-0.001948938,0.013024879,0.061052116,0.223870182
-0.003778752,0.012279609,0.063611443,0.219364799
0.011293688,0.020544685,0.060409578,0.225751115
0.015498229,0.012188232,0.053040831,0.206614249
-0.008039347,0.002792234,0.045832299,0.188487898
-0.002694209,0.019413158,0.046927597,0.199155367
0.004486324,0.030242072,0.042998453,0.203737557
0.002937235,0.025880382,0.02400924,0.198727151
0.006102231,0.022444518,0.015814107,0.191376753
0.008581577,0.023919492,0.016466968,0.179571687
0.008134705,0.01620377,0.015832781,0.172048647
0.000124634,0.004104739,0.005964974,0.168347603
-0.000498629,0.007078577,0.002240758,0.168433607
0.007577205,0.006586739,0.003112359,0.167140404
0.000865854,0.007028822,-0.009074585,0.150129666
-0.003964326,0.012410309,-0.009316259,0.136509767
0.003098472,0.016985024,-0.003980105,0.136475169
-0.000990467,0.006905934,0.000371172,0.127293689
0.008019289,0.011821342,0.012188517,0.125010116
0.006247341,0.01209175,0.008199275,0.113267243
0.000610389,-0.00109964,0.003048225,0.111945212
-0.006980617,-0.008333382,0.012853336,0.118081312
0.003924941,-0.015855652,0.016575638,0.122455782
0.008289698,-0.025038492,0.011562229,0.112204468
-0.006944049,-0.026573098,-0.008901955,0.10795518
-0.006623353,-0.011681658,-0.00269311,0.124011898
-0.014502888,-0.006791407,0.000123054,0.133008243
-0.005257899,0.004111899,0.010804203,0.134825972
0.006755092,0.00974277,0.021236439,0.155781081
0.007947391,-0.00162206,0.0182834,0.154916234
-0.001733103,-0.00894527,0.007639268,0.1496348
-0.003599582,-0.00584034,0.003586671,0.154239176
0.000372972,0.005208991,0.00235981,0.161019422
-0.004609738,0.015662897,-0.000994901,0.16064645
0.000624181,0.024302683,0.003117015,0.160268647
0.001371828,0.024774793,0.003115073,0.164949519
0.007449749,0.033818464,0.003855966,0.169906826
0.010826877,0.023110401,0.009357369,0.163823126
0.004030048,0.011195055,0.005613194,0.157292373
0.001096291,-0.00500948,0.00922001,0.152111517
0.010415499,-0.006840975,0.008123719,0.149863092
-0.003258315,-0.021063663,0.005646678,0.136298645
-0.001088468,-0.021627088,0.014162503,0.138399856
-0.012174487,-0.015364282,0.022612676,0.142955625
-0.000735204,0.000612257,0.032181144,0.156492724
-0.003807189,-0.00134928,0.043886673,0.152608497
-0.003821739,-0.00332779,0.054125505,0.153675959
0.005174337,-0.004332494,0.058296874,0.156019345
0.003802053,-0.01248857,0.056031376,0.156325051
-0.002696741,-0.016788445,0.055940333,0.154937318
-0.0057857,-0.013469465,0.06002516,0.155745087
-0.004826443,-0.005571045,0.058152433,0.162160841
-0.002981739,0.012206551,0.062512839,0.17378754
-0.000497822,0.022270991,0.069565061,0.176560729
0.000622239,0.030405677,0.075849266,0.183088929
0.002112721,0.029783438,0.074649893,0.17872798
0.012951152,0.035609176,0.070456728,0.17202666
0.007082701,0.027915534,0.060970583,0.155829941
0.007636864,0.028194537,0.061125549,0.154811033
0,0.017951655,0.05142612,0.154236932
0.007938459,0.02892198,0.048784414,0.152994181
0.00525751,0.027415164,0.049662638,0.145262955
0.007361705,0.022507284,0.040292716,0.141040963
-0.002606019,0.018054418,0.034418,0.134713705
0.010970325,0.024371446,0.038052179,0.134213167
0.006431642,0.014789207,0.033795962,0.117000624
0.00034963,0.000699138,0.028497849,0.108688693
0.002908839,-0.00011653,0.023492559,0.107502243
0.00371101,0.001045114,0.020925114,0.101239103
0.001388086,0.003120488,0.011623354,0.084741952
-0.007658427,0.001155268,0.009548534,0.07941119
-0.000466038,0.00673325,0.018465614,0.081824194
0.004070483,0.010664295,0.018474143,0.083684558
0.005786383,0.013831479,0.003475846,0.081220501
-0.000577134,0.00598253,0.001383764,0.074363454
-0.002080445,0.003917958,0.012278541,0.070000715
0.003465007,0.014815086,0.019818508,0.065059038
0.007237667,0.007237667,0.017827006,0.065057238
-0.002062565,0.001486989,0.008435021,0.05468155
-0.002641706,0.004577715,0.011178399,0.052399587
0.008816683,0.013933528,0.015067058,0.055367789
-0.004112412,0.006250375,0.009191554,0.048290615
0.001486989,0.005707127,0.017362138,0.039722489
0.00102816,0.004561531,0.010686777,0.026728403
0.006714108,-0.002057379,0.008753537,0.016869916
0.00113353,-0.009458221,0.011502157,0.022097248
-0.00465566,-0.009333098,0.020408872,0.022737161
0.000341394,-0.005134946,0.026838959,0.023620489
-0.00559075,-0.016404153,0.025943394,0.027162164
-0.000686735,-0.007119102,0.029314388,0.038494345
0.001258653,0.003885275,0.032775049,0.043684849
-0.000457509,0.008086144,0.039132747,0.038582783
-0.010927813,0.010017158,0.038820221,0.03119798
0.003694301,0.018790654,0.050188127,0.045999408
0.010317643,0.015777165,0.044511883,0.037321984
0.005459522,0.006706476,0.033863534,0.018979332
0.001473506,0.004188132,0.022876082,0.010718216
-0.002154318,0.006772799,0.010702519,-0.004199541
0.000680812,0.003738746,0.012632697,-0.004322609
0.001246954,0.002152853,0.018320265,0.012400114
0.002941179,0.010368627,0.018742482,0.009359035
0.004058173,0.017467693,0.009331677,0.005631914
-0.005188372,0.015183947,-0.007339275,0.013853422
-0.00090508,0.019818148,0.005075867,0.020150687
0.009462727,0.018503472,0.004855201,0.018836749
0.010040245,0.011814672,0.003022672,-0.009802343
0.001774427,0.009390778,0.0037669,-0.011049836
-0.00055417,0.006846316,0.009044844,-0.007339891
-0.002219757,0.007840579,0.018236252,-0.013505423
0.002773927,0.008078393,0.02132652,-0.011398045
0.007616351,0.00497376,0.020399918,-0.021503796
-0.000770035,-0.008170521,0.014844193,-0.02810176
0.000440092,-0.018100544,0.019075187,-0.028350113
-0.001981943,-0.018764776,0.023911584,-0.022020463
-0.000330706,-0.010414453,0.024926461,-0.011863324
-0.00552793,-0.008414576,0.033714103,-0.012536915
-0.010700058,-0.009356272,0.041371733,0
-0.00022414,-0.011268995,0.050581477,0.035663035
0.006368381,-0.003818084,0.048672738,0.037615784
0.001669171,-0.011312211,0.044863266,0.040166919
-0.006469627,-0.005351183,0.047550475,0.042448423
-0.01261278,0.011902916,0.055291557,0.043039766
0.00722677,0.031568067,0.069385662,0.073290062
-0.001125746,0.032978534,0.051743238,0.073617624
0.007630199,0.034974791,0.050194471,0.083692441
0.010784473,0.029191917,0.046840067,0.076683618
0.007052371,0.020468071,0.033171439,0.066209688
0.008637237,0.016876659,0.0178479,0.061121853
0.000870511,0.013515911,0.013838059,0.055269702
0.001847325,0.011678333,0.009094909,0.041648279
0.002060627,0.018287945,0.004549401,0.034256137
0.00346096,0.018357018,-0.002494984,0.044291591
0.005276489,0.013405745,-0.010309929,0.042280658
-0.000967066,0.005996377,-0.0203978,0.040104306
0.008456936,0.009522353,-0.031006851,0.044059063
0.002129699,0.005421796,-0.028326218,0.038170577
-0.001490313,0.004563553,-0.032761457,0.03737387
-0.002132879,0.007535191,-0.036671499,0.042750463
0.00255891,-0.000747584,-0.050243125,0.051191869
0.004356379,-0.005981007,-0.039974911,0.049342719
0.001271456,-0.006061591,-0.049219646,0.041839289
0.001481325,-0.010217203,-0.065753434,0.046144526
-0.010415654,-0.019969696,-0.047084071,0.044764309
-0.002674513,-0.004926646,-0.029160377,0.049908789
0.004275795,-0.006124771,-0.021110392,0.053700678
-0.002884155,-0.013098749,-0.02363717,0.046272712
-0.008271168,-0.015198352,-0.015524245,0.04844371
0.004627396,-0.01128117,-0.000971241,0.056205168
-0.003872638,-0.020719947,-0.007976759,0.046773756
-0.002698183,-0.028423426,-0.003130569,0.04344842
-0.004983759,-0.014587674,0.000108067,0.041491823
-0.004353985,-0.011909455,0.004767589,0.051439911
-0.004811382,-0.012955825,0.008797233,0.058369757
-0.011576117,-0.023848948,0.01057634,0.061017862
0.011137569,0.000554293,0.019654764,0.074448503
-0.00230554,-0.015471631,0.008843335,0.061662638
-0.005400355,-0.028428424,0.007228155,0.070442688
-0.015704505,-0.002877381,0.00891144,0.078911471
0.012827124,0.020335164,0.024725468,0.102347449
-0.004888355,0.012883512,0.006847829,0.102708215
-0.015262332,0.019520885,0.009422006,0.111489374
0.020150687,0.040011987,0.027658728,0.121858302
0.00750804,0.026143135,0.01244578,0.109287186
0.005375472,0.016256973,0.004499816,0.107920211
0.001749017,0.011855052,0.003167844,0.103926227
0.00522877,0.010646488,0.005337413,0.104639417
0.006281836,0.005093482,0.00476914,0.095369441
-0.002378122,-0.001512696,-0.002378122,0.087901717
0.000973552,-0.002166848,0.000216427,0.080342363
0.000540453,-0.005638094,0.002699348,0.07796965
-0.000324237,-0.005852406,0.002266718,0.082616242
-0.000324342,-0.009448889,0.01064469,0.084431755
-0.003032274,-0.012841617,0.012572024,0.082070196
-0.002497694,-0.00969982,0.017737632,0.082009736
0.00032614,-0.012252642,0.022257787,0.083507729
-0.003920719,-0.01489296,0.018629732,0.079172764
-0.00371707,-0.007997851,0.022657135,0.081284256
0.000109523,0.000656958,0.029782089,0.088416013
-0.005050516,0.000109511,0.032750961,0.09996872
-0.002314178,0.009203527,0.039284214,0.11517461
0.002974389,0.015436291,0.044346227,0.12032956
0.00493774,0.017122399,0.047894057,0.118919045
-0.000437924,0.011319233,0.047246149,0.113492857
0.0040435,0.011973584,0.046430417,0.113148768
0.003918586,0.011386557,0.044162466,0.103613981
0.004660497,0.007575794,0.037631685,0.097135583
-0.000865426,0.010969031,0.034121395,0.082767233
0.000216427,0.01343745,0.035926916,0.072320662
0.003456474,0.015354358,0.033096929,0.07089541
0.000107823,0.013920345,0.025654715,0.054555167
0.008053735,0.010510607,0.020172518,0.05852316
0.001602993,0.002563556,0.013491467,0.043428221
0.002133334,0.004368448,0.009564366,0.042746463
0.002022461,0.005313509,0.008276787,0.035895655
-0.003301915,0.004773785,0.007838193,0.027169028
0.000106684,0.010823535,0.005532518,0.032745081
0.003407884,0.017239071,0,0.03675999
0.003078395,0.018121018,-0.004795661,0.031190388
0.001482737,0.013788966,-0.013444505,0.027802794
0.002747835,0.01408178,-0.019125536,0.036575505
0.00652222,0.008721749,-0.02252083,0.039119226
0.004289831,0.003349736,-0.026455726,0.027917446
-0.001253657,0,-0.028701997,0.029828397
0.00177555,-0.001359904,-0.021342596,0.034319612
-0.002612195,-0.007121195,-0.022691069,0.03213994
0.001150207,-0.009883373,-0.01443726,0.032121353
0.000940095,-0.009660896,-0.013678664,0.030869824
-0.002613561,-0.0129251,-0.015254622,0.032459711
-0.003985741,-0.009465784,-0.01232308,0.03375848
-0.005374374,-0.003896177,-0.006431568,0.037035539
0.001372684,-0.004129393,0.003691403,0.043624488
-0.002324108,-0.010927911,0.012791116,0.046894057
0.000845755,-0.00999158,0.017300563,0.056241371
0.001583866,-0.016407783,0.017182193,0.06256839
-0.00560759,-0.022189944,0.018295424,0.06554034
-0.005425834,-0.017229813,0.020166632,0.071444329
-0.001387777,-0.009216655,0.02517645,0.071918677
-0.005570448,-0.005785317,0.032993117,0.071219497
-0.004198295,0.005890875,0.041144211,0.08016665
-0.000647459,0.010516247,0.051406557,0.088125463
0.002587324,0.016805319,0.043512672,0.091337785
0.002043561,0.016126798,0.041235346,0.089636768
0.006105744,0.013447374,0.039191785,0.088282014
0.000427077,0.007659612,0.032259167,0.087865348
0.005641614,0.009138306,0.027791262,0.090855743
0.001908802,0.00824529,0.025569873,0.082969678
-0.000635863,0.016808884,0.021382221,0.080572285
0.000317982,0.019630085,0.024503844,0.084720689
0.001905771,0.020039489,0.03027055,0.086251586
0.004748598,0.020830815,0.030931911,0.089001497
0.010472396,0.012345836,0.019288509,0.08782692
0.002185338,0.001457423,0.00395093,0.077258096
0.000727386,0.005700974,-0.00468873,0.075458411
0.002697097,0.007554235,-0.002808552,0.070383822
-0.003736382,0.010921188,-0.013348827,0.066621195
-0.000416017,0.006116227,-0.012240567,0.07171351
0.00642889,0.006842241,-0.009196428,0.074159984
0.002580647,0.000413351,-0.013737337,0.072356716
0.006064051,-0.002994169,-0.016842066,0.077533615
-0.008541343,-0.013099048,-0.027319279,0.073090078
0.000309997,-0.00113748,-0.024480771,0.077623018
0,-0.003726327,-0.023732231,0.07030757
-0.000826873,-0.001240567,-0.01929857,0.073768446
-0.004040828,0.005670995,-0.018261059,0.071712088
0.003420224,0.012278955,-0.016012063,0.074789989
-0.002278849,0.001963926,-0.028865819,0.067605464
0.00248576,-0.000622407,-0.039341015,0.066493986
0.006084688,-0.009562488,-0.045825699,0.064396275
0.002567132,-0.013039614,-0.057993396,0.059959113
-0.006894805,-0.023449923,-0.063834568,0.059616676
-0.004865182,-0.01918324,-0.060663346,0.070849882
-0.006454322,-0.011689936,-0.050872854,0.082139788
0.002607563,-0.003347634,-0.037672044,0.093457052
-0.007843177,-0.006479279,-0.042885755,0.091515109
-0.002628122,-0.003049264,-0.041368951,0.104856452
0.002628122,-0.006123976,-0.034700419,0.108807201
0.00188798,-0.007693562,-0.028215872,0.108253963
-0.000524082,-0.005147881,-0.027730861,0.104763041
-0.004413163,-0.004413163,-0.039891939,0.108396372
-0.005702835,-0.001791832,-0.019781566,0.114501424
0.001058537,-0.005522529,-0.008188486,0.127502878
0.004433661,-0.019335111,-0.006581066,0.13109508
0.000210637,-0.027767696,-0.008143454,0.132306185
-0.001791832,-0.034061341,-0.005173427,0.129785971
